values,indic_de,unit,geo,time
15.5,PC_Y0_14,PC,NL413,2019
15.1,PC_Y0_14,PC,NL414,2019
14.4,PC_Y0_14,PC,NL421,2019
13.4,PC_Y0_14,PC,NL422,2019
12.1,PC_Y0_14,PC,NL423,2019
16.7,PC_Y0_14,PC,NO011,2019
19.2,PC_Y0_14,PC,NO012,2019
15.4,PC_Y0_14,PC,NO021,2019
15.5,PC_Y0_14,PC,NO022,2019
16.8,PC_Y0_14,PC,NO031,2019
17.4,PC_Y0_14,PC,NO032,2019
16.9,PC_Y0_14,PC,NO033,2019
16.2,PC_Y0_14,PC,NO034,2019
18.1,PC_Y0_14,PC,NO041,2019
18.7,PC_Y0_14,PC,NO042,2019
19.8,PC_Y0_14,PC,NO043,2019
18.1,PC_Y0_14,PC,NO051,2019
17.7,PC_Y0_14,PC,NO052,2019
17.5,PC_Y0_14,PC,NO053,2019
17.3,PC_Y0_14,PC,NO060,2019
,PC_Y0_14,PC,NO061,2019
,PC_Y0_14,PC,NO062,2019
16.4,PC_Y0_14,PC,NO071,2019
16.6,PC_Y0_14,PC,NO072,2019
16.2,PC_Y0_14,PC,NO073,2019
14.7,PC_Y0_14,PC,PL213,2019
17.1,PC_Y0_14,PC,PL214,2019
15.5,PC_Y0_14,PC,PL217,2019
18.1,PC_Y0_14,PC,PL218,2019
16.9,PC_Y0_14,PC,PL219,2019
15.0,PC_Y0_14,PC,PL21A,2019
13.5,PC_Y0_14,PC,PL224,2019
15.8,PC_Y0_14,PC,PL225,2019
15.4,PC_Y0_14,PC,PL227,2019
14.2,PC_Y0_14,PC,PL228,2019
14.2,PC_Y0_14,PC,PL229,2019
13.9,PC_Y0_14,PC,PL22A,2019
13.2,PC_Y0_14,PC,PL22B,2019
16.6,PC_Y0_14,PC,PL22C,2019
16.3,PC_Y0_14,PC,PL411,2019
15.9,PC_Y0_14,PC,PL414,2019
14.5,PC_Y0_14,PC,PL415,2019
15.9,PC_Y0_14,PC,PL416,2019
17.2,PC_Y0_14,PC,PL417,2019
18.8,PC_Y0_14,PC,PL418,2019
13.5,PC_Y0_14,PC,PL424,2019
14.6,PC_Y0_14,PC,PL426,2019
15.0,PC_Y0_14,PC,PL427,2019
15.2,PC_Y0_14,PC,PL428,2019
15.6,PC_Y0_14,PC,PL431,2019
15.2,PC_Y0_14,PC,PL432,2019
14.5,PC_Y0_14,PC,PL514,2019
13.7,PC_Y0_14,PC,PL515,2019
15.1,PC_Y0_14,PC,PL516,2019
13.1,PC_Y0_14,PC,PL517,2019
16.6,PC_Y0_14,PC,PL518,2019
13.8,PC_Y0_14,PC,PL523,2019
13.8,PC_Y0_14,PC,PL524,2019
14.8,PC_Y0_14,PC,PL613,2019
16.1,PC_Y0_14,PC,PL616,2019
15.1,PC_Y0_14,PC,PL617,2019
16.4,PC_Y0_14,PC,PL618,2019
14.5,PC_Y0_14,PC,PL619,2019
15.7,PC_Y0_14,PC,PL621,2019
15.1,PC_Y0_14,PC,PL622,2019
15.8,PC_Y0_14,PC,PL623,2019
14.5,PC_Y0_14,PC,PL633,2019
19.8,PC_Y0_14,PC,PL634,2019
16.0,PC_Y0_14,PC,PL636,2019
17.8,PC_Y0_14,PC,PL637,2019
16.9,PC_Y0_14,PC,PL638,2019
12.7,PC_Y0_14,PC,PL711,2019
14.8,PC_Y0_14,PC,PL712,2019
15.3,PC_Y0_14,PC,PL713,2019
14.9,PC_Y0_14,PC,PL714,2019
14.8,PC_Y0_14,PC,PL715,2019
13.8,PC_Y0_14,PC,PL721,2019
13.8,PC_Y0_14,PC,PL722,2019
15.5,PC_Y0_14,PC,PL811,2019
13.8,PC_Y0_14,PC,PL812,2019
15.2,PC_Y0_14,PC,PL814,2019
14.9,PC_Y0_14,PC,PL815,2019
15.0,PC_Y0_14,PC,PL821,2019
14.9,PC_Y0_14,PC,PL822,2019
16.2,PC_Y0_14,PC,PL823,2019
14.9,PC_Y0_14,PC,PL824,2019
15.0,PC_Y0_14,PC,PL841,2019
14.4,PC_Y0_14,PC,PL842,2019
15.0,PC_Y0_14,PC,PL843,2019
15.8,PC_Y0_14,PC,PL911,2019
18.2,PC_Y0_14,PC,PL912,2019
17.8,PC_Y0_14,PC,PL913,2019
15.3,PC_Y0_14,PC,PL921,2019
15.5,PC_Y0_14,PC,PL922,2019
14.9,PC_Y0_14,PC,PL923,2019
16.4,PC_Y0_14,PC,PL924,2019
16.7,PC_Y0_14,PC,PL925,2019
16.2,PC_Y0_14,PC,PL926,2019
11.4,PC_Y0_14,PC,PT111,2019
13.7,PC_Y0_14,PC,PT112,2019
12.8,PC_Y0_14,PC,PT119,2019
13.3,PC_Y0_14,PC,PT11A,2019
9.5,PC_Y0_14,PC,PT11B,2019
13.3,PC_Y0_14,PC,PT11C,2019
10.8,PC_Y0_14,PC,PT11D,2019
10.0,PC_Y0_14,PC,PT11E,2019
15.0,PC_Y0_14,PC,PT150,2019
13.5,PC_Y0_14,PC,PT16B,2019
12.9,PC_Y0_14,PC,PT16D,2019
11.9,PC_Y0_14,PC,PT16E,2019
12.8,PC_Y0_14,PC,PT16F,2019
11.9,PC_Y0_14,PC,PT16G,2019
10.6,PC_Y0_14,PC,PT16H,2019
11.6,PC_Y0_14,PC,PT16I,2019
10.2,PC_Y0_14,PC,PT16J,2019
15.9,PC_Y0_14,PC,PT170,2019
12.1,PC_Y0_14,PC,PT181,2019
13.0,PC_Y0_14,PC,PT184,2019
13.1,PC_Y0_14,PC,PT185,2019
11.5,PC_Y0_14,PC,PT186,2019
12.3,PC_Y0_14,PC,PT187,2019
15.7,PC_Y0_14,PC,PT200,2019
13.5,PC_Y0_14,PC,PT300,2019
16.2,PC_Y0_14,PC,RO111,2019
17.9,PC_Y0_14,PC,RO112,2019
14.3,PC_Y0_14,PC,RO113,2019
15.9,PC_Y0_14,PC,RO114,2019
16.8,PC_Y0_14,PC,RO115,2019
16.8,PC_Y0_14,PC,RO116,2019
14.8,PC_Y0_14,PC,RO121,2019
16.8,PC_Y0_14,PC,RO122,2019
17.2,PC_Y0_14,PC,RO123,2019
16.6,PC_Y0_14,PC,RO124,2019
16.7,PC_Y0_14,PC,RO125,2019
16.9,PC_Y0_14,PC,RO126,2019
17.5,PC_Y0_14,PC,RO211,2019
16.9,PC_Y0_14,PC,RO212,2019
18.3,PC_Y0_14,PC,RO213,2019
16.4,PC_Y0_14,PC,RO214,2019
18.7,PC_Y0_14,PC,RO215,2019
19.0,PC_Y0_14,PC,RO216,2019
13.9,PC_Y0_14,PC,RO221,2019
14.8,PC_Y0_14,PC,RO222,2019
16.3,PC_Y0_14,PC,RO223,2019
15.4,PC_Y0_14,PC,RO224,2019
15.5,PC_Y0_14,PC,RO225,2019
16.6,PC_Y0_14,PC,RO226,2019
14.2,PC_Y0_14,PC,RO311,2019
16.4,PC_Y0_14,PC,RO312,2019
14.8,PC_Y0_14,PC,RO313,2019
14.8,PC_Y0_14,PC,RO314,2019
17.1,PC_Y0_14,PC,RO315,2019
14.5,PC_Y0_14,PC,RO316,2019
13.3,PC_Y0_14,PC,RO317,2019
14.6,PC_Y0_14,PC,RO321,2019
17.1,PC_Y0_14,PC,RO322,2019
14.5,PC_Y0_14,PC,RO411,2019
13.5,PC_Y0_14,PC,RO412,2019
13.8,PC_Y0_14,PC,RO413,2019
13.4,PC_Y0_14,PC,RO414,2019
13.3,PC_Y0_14,PC,RO415,2019
15.2,PC_Y0_14,PC,RO421,2019
14.0,PC_Y0_14,PC,RO422,2019
13.9,PC_Y0_14,PC,RO423,2019
14.8,PC_Y0_14,PC,RO424,2019
15.1,PC_Y0_14,PC,RS110,2019
12.9,PC_Y0_14,PC,RS121,2019
14.3,PC_Y0_14,PC,RS122,2019
15.5,PC_Y0_14,PC,RS123,2019
13.4,PC_Y0_14,PC,RS124,2019
13.9,PC_Y0_14,PC,RS125,2019
14.1,PC_Y0_14,PC,RS126,2019
14.1,PC_Y0_14,PC,RS127,2019
14.0,PC_Y0_14,PC,RS211,2019
13.2,PC_Y0_14,PC,RS212,2019
14.1,PC_Y0_14,PC,RS213,2019
13.5,PC_Y0_14,PC,RS214,2019
12.9,PC_Y0_14,PC,RS215,2019
12.8,PC_Y0_14,PC,RS216,2019
18.1,PC_Y0_14,PC,RS217,2019
13.8,PC_Y0_14,PC,RS218,2019
12.1,PC_Y0_14,PC,RS221,2019
12.6,PC_Y0_14,PC,RS222,2019
11.2,PC_Y0_14,PC,RS223,2019
13.7,PC_Y0_14,PC,RS224,2019
13.5,PC_Y0_14,PC,RS225,2019
11.8,PC_Y0_14,PC,RS226,2019
13.9,PC_Y0_14,PC,RS227,2019
15.5,PC_Y0_14,PC,RS228,2019
13.9,PC_Y0_14,PC,RS229,2019
18.7,PC_Y0_14,PC,SE110,2019
17.9,PC_Y0_14,PC,SE121,2019
18.2,PC_Y0_14,PC,SE122,2019
17.5,PC_Y0_14,PC,SE123,2019
17.6,PC_Y0_14,PC,SE124,2019
17.6,PC_Y0_14,PC,SE125,2019
18.3,PC_Y0_14,PC,SE211,2019
18.2,PC_Y0_14,PC,SE212,2019
16.6,PC_Y0_14,PC,SE213,2019
15.5,PC_Y0_14,PC,SE214,2019
17.0,PC_Y0_14,PC,SE221,2019
18.2,PC_Y0_14,PC,SE224,2019
18.2,PC_Y0_14,PC,SE231,2019
17.7,PC_Y0_14,PC,SE232,2019
16.3,PC_Y0_14,PC,SE311,2019
17.0,PC_Y0_14,PC,SE312,2019
16.6,PC_Y0_14,PC,SE313,2019
16.7,PC_Y0_14,PC,SE321,2019
17.0,PC_Y0_14,PC,SE322,2019
16.8,PC_Y0_14,PC,SE331,2019
15.4,PC_Y0_14,PC,SE332,2019
13.3,PC_Y0_14,PC,SI031,2019
13.8,PC_Y0_14,PC,SI032,2019
14.5,PC_Y0_14,PC,SI033,2019
15.1,PC_Y0_14,PC,SI034,2019
14.4,PC_Y0_14,PC,SI035,2019
14.8,PC_Y0_14,PC,SI036,2019
16.2,PC_Y0_14,PC,SI037,2019
15.5,PC_Y0_14,PC,SI038,2019
16.0,PC_Y0_14,PC,SI041,2019
16.0,PC_Y0_14,PC,SI042,2019
14.8,PC_Y0_14,PC,SI043,2019
14.1,PC_Y0_14,PC,SI044,2019
17.2,PC_Y0_14,PC,SK010,2019
14.5,PC_Y0_14,PC,SK021,2019
13.8,PC_Y0_14,PC,SK022,2019
13.7,PC_Y0_14,PC,SK023,2019
15.7,PC_Y0_14,PC,SK031,2019
14.7,PC_Y0_14,PC,SK032,2019
18.0,PC_Y0_14,PC,SK041,2019
17.2,PC_Y0_14,PC,SK042,2019
22.1,PC_Y0_14,PC,TR100,2019
21.6,PC_Y0_14,PC,TR211,2019
15.1,PC_Y0_14,PC,TR212,2019
15.4,PC_Y0_14,PC,TR213,2019
16.9,PC_Y0_14,PC,TR221,2019
15.9,PC_Y0_14,PC,TR222,2019
18.8,PC_Y0_14,PC,TR310,2019
19.1,PC_Y0_14,PC,TR321,2019
20.2,PC_Y0_14,PC,TR322,2019
18.3,PC_Y0_14,PC,TR323,2019
20.5,PC_Y0_14,PC,TR331,2019
22.3,PC_Y0_14,PC,TR332,2019
18.0,PC_Y0_14,PC,TR333,2019
19.1,PC_Y0_14,PC,TR334,2019
21.9,PC_Y0_14,PC,TR411,2019
18.1,PC_Y0_14,PC,TR412,2019
18.7,PC_Y0_14,PC,TR413,2019
23.6,PC_Y0_14,PC,TR421,2019
21.8,PC_Y0_14,PC,TR422,2019
21.0,PC_Y0_14,PC,TR423,2019
17.8,PC_Y0_14,PC,TR424,2019
20.0,PC_Y0_14,PC,TR425,2019
21.2,PC_Y0_14,PC,TR510,2019
24.3,PC_Y0_14,PC,TR521,2019
22.4,PC_Y0_14,PC,TR522,2019
21.9,PC_Y0_14,PC,TR611,2019
18.6,PC_Y0_14,PC,TR612,2019
17.2,PC_Y0_14,PC,TR613,2019
25.3,PC_Y0_14,PC,TR621,2019
23.6,PC_Y0_14,PC,TR622,2019
28.2,PC_Y0_14,PC,TR631,2019
28.6,PC_Y0_14,PC,TR632,2019
26.8,PC_Y0_14,PC,TR633,2019
19.0,PC_Y0_14,PC,TR711,2019
25.2,PC_Y0_14,PC,TR712,2019
23.8,PC_Y0_14,PC,TR713,2019
21.3,PC_Y0_14,PC,TR714,2019
20.0,PC_Y0_14,PC,TR715,2019
24.6,PC_Y0_14,PC,TR721,2019
20.9,PC_Y0_14,PC,TR722,2019
21.3,PC_Y0_14,PC,TR723,2019
18.0,PC_Y0_14,PC,TR811,2019
16.5,PC_Y0_14,PC,TR812,2019
16.8,PC_Y0_14,PC,TR813,2019
16.3,PC_Y0_14,PC,TR821,2019
18.1,PC_Y0_14,PC,TR822,2019
16.8,PC_Y0_14,PC,TR823,2019
20.5,PC_Y0_14,PC,TR831,2019
19.8,PC_Y0_14,PC,TR832,2019
19.9,PC_Y0_14,PC,TR833,2019
18.5,PC_Y0_14,PC,TR834,2019
19.7,PC_Y0_14,PC,TR901,2019
19.1,PC_Y0_14,PC,TR902,2019
16.6,PC_Y0_14,PC,TR903,2019
18.4,PC_Y0_14,PC,TR904,2019
16.3,PC_Y0_14,PC,TR905,2019
18.1,PC_Y0_14,PC,TR906,2019
25.9,PC_Y0_14,PC,TRA11,2019
19.2,PC_Y0_14,PC,TRA12,2019
20.7,PC_Y0_14,PC,TRA13,2019
35.4,PC_Y0_14,PC,TRA21,2019
27.4,PC_Y0_14,PC,TRA22,2019
30.0,PC_Y0_14,PC,TRA23,2019
21.4,PC_Y0_14,PC,TRA24,2019
23.3,PC_Y0_14,PC,TRB11,2019
22.6,PC_Y0_14,PC,TRB12,2019
26.9,PC_Y0_14,PC,TRB13,2019
14.1,PC_Y0_14,PC,TRB14,2019
34.5,PC_Y0_14,PC,TRB21,2019
35.1,PC_Y0_14,PC,TRB22,2019
32.9,PC_Y0_14,PC,TRB23,2019
29.2,PC_Y0_14,PC,TRB24,2019
32.7,PC_Y0_14,PC,TRC11,2019
29.3,PC_Y0_14,PC,TRC12,2019
28.6,PC_Y0_14,PC,TRC13,2019
39.8,PC_Y0_14,PC,TRC21,2019
33.4,PC_Y0_14,PC,TRC22,2019
34.2,PC_Y0_14,PC,TRC31,2019
34.5,PC_Y0_14,PC,TRC32,2019
37.0,PC_Y0_14,PC,TRC33,2019
34.6,PC_Y0_14,PC,TRC34,2019
18.5,PC_Y0_14,PC,UKC11,2019
18.4,PC_Y0_14,PC,UKC12,2019
17.7,PC_Y0_14,PC,UKC13,2019
16.2,PC_Y0_14,PC,UKC14,2019
15.2,PC_Y0_14,PC,UKC21,2019
16.7,PC_Y0_14,PC,UKC22,2019
16.6,PC_Y0_14,PC,UKC23,2019
15.9,PC_Y0_14,PC,UKD11,2019
15.0,PC_Y0_14,PC,UKD12,2019
19.4,PC_Y0_14,PC,UKD33,2019
19.7,PC_Y0_14,PC,UKD34,2019
18.7,PC_Y0_14,PC,UKD35,2019
18.8,PC_Y0_14,PC,UKD36,2019
20.4,PC_Y0_14,PC,UKD37,2019
21.7,PC_Y0_14,PC,UKD41,2019
17.5,PC_Y0_14,PC,UKD42,2019
15.5,PC_Y0_14,PC,UKD44,2019
17.2,PC_Y0_14,PC,UKD45,2019
19.5,PC_Y0_14,PC,UKD46,2019
16.8,PC_Y0_14,PC,UKD47,2019
17.8,PC_Y0_14,PC,UKD61,2019
16.8,PC_Y0_14,PC,UKD62,2019
16.8,PC_Y0_14,PC,UKD63,2019
18.3,PC_Y0_14,PC,UKD71,2019
16.4,PC_Y0_14,PC,UKD72,2019
16.3,PC_Y0_14,PC,UKD73,2019
17.6,PC_Y0_14,PC,UKD74,2019
18.9,PC_Y0_14,PC,UKE11,2019
15.3,PC_Y0_14,PC,UKE12,2019
17.8,PC_Y0_14,PC,UKE13,2019
14.8,PC_Y0_14,PC,UKE21,2019
15.8,PC_Y0_14,PC,UKE22,2019
18.0,PC_Y0_14,PC,UKE31,2019
17.1,PC_Y0_14,PC,UKE32,2019
22.3,PC_Y0_14,PC,UKE41,2019
18.4,PC_Y0_14,PC,UKE42,2019
19.0,PC_Y0_14,PC,UKE44,2019
17.9,PC_Y0_14,PC,UKE45,2019
19.8,PC_Y0_14,PC,UKF11,2019
15.9,PC_Y0_14,PC,UKF12,2019
16.2,PC_Y0_14,PC,UKF13,2019
17.9,PC_Y0_14,PC,UKF14,2019
17.2,PC_Y0_14,PC,UKF15,2019
16.9,PC_Y0_14,PC,UKF16,2019
20.4,PC_Y0_14,PC,UKF21,2019
16.8,PC_Y0_14,PC,UKF22,2019
19.2,PC_Y0_14,PC,UKF24,2019
19.3,PC_Y0_14,PC,UKF25,2019
16.2,PC_Y0_14,PC,UKF30,2019
15.8,PC_Y0_14,PC,UKG11,2019
16.7,PC_Y0_14,PC,UKG12,2019
17.1,PC_Y0_14,PC,UKG13,2019
19.3,PC_Y0_14,PC,UKG21,2019
15.3,PC_Y0_14,PC,UKG22,2019
19.4,PC_Y0_14,PC,UKG23,2019
16.2,PC_Y0_14,PC,UKG24,2019
21.5,PC_Y0_14,PC,UKG31,2019
18.4,PC_Y0_14,PC,UKG32,2019
18.6,PC_Y0_14,PC,UKG33,2019
18.2,PC_Y0_14,PC,UKG36,2019
21.3,PC_Y0_14,PC,UKG37,2019
20.3,PC_Y0_14,PC,UKG38,2019
20.0,PC_Y0_14,PC,UKG39,2019
22.0,PC_Y0_14,PC,UKH11,2019
17.6,PC_Y0_14,PC,UKH12,2019
16.9,PC_Y0_14,PC,UKH14,2019
16.1,PC_Y0_14,PC,UKH15,2019
15.1,PC_Y0_14,PC,UKH16,2019
16.7,PC_Y0_14,PC,UKH17,2019
23.0,PC_Y0_14,PC,UKH21,2019
19.4,PC_Y0_14,PC,UKH23,2019
19.6,PC_Y0_14,PC,UKH24,2019
18.8,PC_Y0_14,PC,UKH25,2019
18.4,PC_Y0_14,PC,UKH31,2019
21.8,PC_Y0_14,PC,UKH32,2019
17.2,PC_Y0_14,PC,UKH34,2019
19.1,PC_Y0_14,PC,UKH35,2019
17.3,PC_Y0_14,PC,UKH36,2019
17.9,PC_Y0_14,PC,UKH37,2019
16.5,PC_Y0_14,PC,UKI31,2019
15.8,PC_Y0_14,PC,UKI32,2019
16.4,PC_Y0_14,PC,UKI33,2019
17.3,PC_Y0_14,PC,UKI34,2019
20.5,PC_Y0_14,PC,UKI41,2019
19.2,PC_Y0_14,PC,UKI42,2019
17.1,PC_Y0_14,PC,UKI43,2019
18.7,PC_Y0_14,PC,UKI44,2019
16.5,PC_Y0_14,PC,UKI45,2019
20.3,PC_Y0_14,PC,UKI51,2019
22.3,PC_Y0_14,PC,UKI52,2019
21.1,PC_Y0_14,PC,UKI53,2019
21.6,PC_Y0_14,PC,UKI54,2019
19.3,PC_Y0_14,PC,UKI61,2019
21.0,PC_Y0_14,PC,UKI62,2019
19.8,PC_Y0_14,PC,UKI63,2019
20.2,PC_Y0_14,PC,UKI71,2019
20.1,PC_Y0_14,PC,UKI72,2019
20.5,PC_Y0_14,PC,UKI73,2019
20.4,PC_Y0_14,PC,UKI74,2019
20.4,PC_Y0_14,PC,UKI75,2019
20.3,PC_Y0_14,PC,UKJ11,2019
21.9,PC_Y0_14,PC,UKJ12,2019
19.4,PC_Y0_14,PC,UKJ13,2019
17.8,PC_Y0_14,PC,UKJ14,2019
14.7,PC_Y0_14,PC,UKJ21,2019
16.0,PC_Y0_14,PC,UKJ22,2019
18.6,PC_Y0_14,PC,UKJ25,2019
18.5,PC_Y0_14,PC,UKJ26,2019
15.9,PC_Y0_14,PC,UKJ27,2019
18.6,PC_Y0_14,PC,UKJ28,2019
17.6,PC_Y0_14,PC,UKJ31,2019
17.5,PC_Y0_14,PC,UKJ32,2019
14.7,PC_Y0_14,PC,UKJ34,2019
17.0,PC_Y0_14,PC,UKJ35,2019
16.5,PC_Y0_14,PC,UKJ36,2019
18.9,PC_Y0_14,PC,UKJ37,2019
19.6,PC_Y0_14,PC,UKJ41,2019
19.8,PC_Y0_14,PC,UKJ43,2019
16.2,PC_Y0_14,PC,UKJ44,2019
18.9,PC_Y0_14,PC,UKJ45,2019
19.0,PC_Y0_14,PC,UKJ46,2019
17.7,PC_Y0_14,PC,UKK11,2019
17.0,PC_Y0_14,PC,UKK12,2019
16.9,PC_Y0_14,PC,UKK13,2019
19.4,PC_Y0_14,PC,UKK14,2019
17.8,PC_Y0_14,PC,UKK15,2019
16.4,PC_Y0_14,PC,UKK21,2019
14.9,PC_Y0_14,PC,UKK22,2019
16.6,PC_Y0_14,PC,UKK23,2019
16.0,PC_Y0_14,PC,UKK30,2019
17.0,PC_Y0_14,PC,UKK41,2019
15.8,PC_Y0_14,PC,UKK42,2019
15.4,PC_Y0_14,PC,UKK43,2019
16.4,PC_Y0_14,PC,UKL11,2019
15.8,PC_Y0_14,PC,UKL12,2019
16.1,PC_Y0_14,PC,UKL13,2019
15.8,PC_Y0_14,PC,UKL14,2019
17.7,PC_Y0_14,PC,UKL15,2019
17.4,PC_Y0_14,PC,UKL16,2019
16.7,PC_Y0_14,PC,UKL17,2019
15.9,PC_Y0_14,PC,UKL18,2019
17.6,PC_Y0_14,PC,UKL21,2019
17.6,PC_Y0_14,PC,UKL22,2019
17.7,PC_Y0_14,PC,UKL23,2019
14.9,PC_Y0_14,PC,UKL24,2019
16.2,PC_Y0_14,PC,UKM50,2019
15.4,PC_Y0_14,PC,UKM61,2019
15.9,PC_Y0_14,PC,UKM62,2019
14.5,PC_Y0_14,PC,UKM63,2019
15.0,PC_Y0_14,PC,UKM64,2019
15.0,PC_Y0_14,PC,UKM65,2019
17.1,PC_Y0_14,PC,UKM66,2019
15.4,PC_Y0_14,PC,UKM71,2019
16.4,PC_Y0_14,PC,UKM72,2019
17.7,PC_Y0_14,PC,UKM73,2019
14.5,PC_Y0_14,PC,UKM75,2019
16.6,PC_Y0_14,PC,UKM76,2019
15.1,PC_Y0_14,PC,UKM77,2019
18.3,PC_Y0_14,PC,UKM78,2019
16.4,PC_Y0_14,PC,UKM81,2019
15.2,PC_Y0_14,PC,UKM82,2019
16.6,PC_Y0_14,PC,UKM83,2019
17.3,PC_Y0_14,PC,UKM84,2019
15.5,PC_Y0_14,PC,UKM91,2019
14.7,PC_Y0_14,PC,UKM92,2019
16.2,PC_Y0_14,PC,UKM93,2019
14.7,PC_Y0_14,PC,UKM94,2019
16.3,PC_Y0_14,PC,UKM95,2019
18.9,PC_Y0_14,PC,UKN06,2019
21.2,PC_Y0_14,PC,UKN07,2019
21.3,PC_Y0_14,PC,UKN08,2019
17.6,PC_Y0_14,PC,UKN09,2019
20.6,PC_Y0_14,PC,UKN10,2019
21.9,PC_Y0_14,PC,UKN11,2019
18.5,PC_Y0_14,PC,UKN12,2019
19.7,PC_Y0_14,PC,UKN13,2019
19.0,PC_Y0_14,PC,UKN14,2019
18.0,PC_Y0_14,PC,UKN15,2019
20.3,PC_Y0_14,PC,UKN16,2019
23.7,PC_Y25_44,PC,AL011,2019
27.7,PC_Y25_44,PC,AL012,2019
23.9,PC_Y25_44,PC,AL013,2019
23.8,PC_Y25_44,PC,AL014,2019
25.7,PC_Y25_44,PC,AL015,2019
23.9,PC_Y25_44,PC,AL021,2019
30.0,PC_Y25_44,PC,AL022,2019
23.9,PC_Y25_44,PC,AL031,2019
25.1,PC_Y25_44,PC,AL032,2019
23.2,PC_Y25_44,PC,AL033,2019
25.5,PC_Y25_44,PC,AL034,2019
27.6,PC_Y25_44,PC,AL035,2019
22.2,PC_Y25_44,PC,AT111,2019
24.6,PC_Y25_44,PC,AT112,2019
22.5,PC_Y25_44,PC,AT113,2019
25.4,PC_Y25_44,PC,AT121,2019
24.8,PC_Y25_44,PC,AT122,2019
25.1,PC_Y25_44,PC,AT123,2019
23.3,PC_Y25_44,PC,AT124,2019
23.4,PC_Y25_44,PC,AT125,2019
24.2,PC_Y25_44,PC,AT126,2019
24.7,PC_Y25_44,PC,AT127,2019
31.1,PC_Y25_44,PC,AT130,2019
24.7,PC_Y25_44,PC,AT211,2019
22.9,PC_Y25_44,PC,AT212,2019
